3.253557	2.821977	1.611927	1.370133	1.133979	1.16375	1.492334	1.333025	1.391249	1.398054	1.254835	1.266552	1.177247	0.198245	0.656151	1.218294	1.435324	1.121507	0.877611	1.249337	1.192653	1.191593	1.17187	1.196663	1.095856	1.044085	1.239785	1.233217	1.151465	0.863116	0.454908	0.923636	1.262303	1.069202	0.541972	0.719757	0.994556	0.514731	0.865702	0.799142	0.949057	0.919326	0.6976	1.079618	1.135234	0.955925	1.090798	0.721474	0.282772	0.330998	0.471201	0.764307	1.06195	0.942135	1.029775	0.833521	0.74635	0.525451	0.381954	0.632206	0.613378	0.327166	0.613018	0.498916	0.577659	0.634102	0.56838	0.689839	0.766215	0.294456	0.386172	0.369834	0.389291	0.181585	0.223434	0.151054	0.374194	0.398974	0.806494	0.543277	0.316931	0.366173	0.405734	0.382679	0.649602	0.676685	0.788558	0.599866	0.563595	0.440127	0.606468	0.454072	0.497967	0.76541	0.824129	0.692158	0.336818	0.637443	0.348311	0.323964	0.543008	0.653557	0.418037	0	0	0.40716	0.273706	0.50301	0.270466	0.884059	0.97498	0.430038	0.489046	0.59413	0.520524	0.474938	0.297957	0.450779	0.339097	0.342803	0.517679	1.005897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190628	0.397396	0.499036	0.910367	0.187918	0	0.132761	0.328477	0.931395	0.860177	0.132848	0.460168	0.836227	0.89206	1.123234	0.244472	0.186608	0.228377	0.487544	0.569315	0.282879	0.08596	0.131347	0.18548	0.087007	0.390227	0.14109	0.185535	0.222486	0.279789	0.360488	0.306837	0.213938	0.13997	0.040581	0.159226	0.483054	0.337457	0.504787	0.168465	0.307409	0.51375	0.55046	0.456157	0.34137	0.151226	0.251823	0.110877	0.203441	0.049493	0.305449	0.259045	0.166021	0.151298	0.10635	0.255359	0.325175	0.388434	0.333875	0.799922	0.921928	0.84933	0.807157	0.690208	0.379545	0.311081	0.241947	0.276664	0.129196	0.337592	0.661201	0.207255	0.305588	0.385587	0.192034	0.303624	0.265367	0.282162	0.244713	0.45971	0.561762	0.513923	1.454144	0.520006	0.632759	0.578899	0.808027	0.554961	0.278352	0.458168	0.43208	0.078336	0.473963	0.593159	0.364331	0.176023	0.317536	0.055933	0.532306	0.341205	0.207355	0.554975	0.614791	0.720654	0.628632	0.457809	0.125873	0.462819
2.821977	3.858529	2.763757	2.139016	1.602552	1.612765	2.210196	1.943716	1.945729	2.065324	2.006036	2.006798	1.850108	0.830874	1.233224	1.768684	2.16095	1.919128	1.402363	1.879999	1.735881	1.857808	1.796126	1.762555	1.563403	1.53407	1.755496	1.8733	1.953169	1.470016	1.099458	1.778221	2.00768	1.833273	1.00591	1.3609	1.746595	1.161425	1.330988	1.586822	1.782896	1.618606	1.171236	1.68691	1.786856	1.668966	1.766683	1.158436	0.840572	0.788732	0.668325	1.20565	1.680593	1.702139	1.713049	1.527464	1.193538	0.704871	0.47773	1.171724	0.730205	0.555991	0.768367	0.917993	0.866153	0.783545	0.765962	1.172999	1.029249	0.469034	0.714776	0.344874	0.565637	0.24558	0.439477	0.327258	0.613564	0.577929	0.966434	0.499237	0.34868	0.419691	0.603241	0.225818	0.717629	1.145566	1.023023	0.731362	0.676362	0.576773	0.751411	0.638443	1.059468	1.416652	1.405319	0.939415	0.509329	0.607383	0.532935	0.327248	0.910469	0.924651	0.2897	0.488578	0.35218	0.304476	0.167691	0.477609	0.377513	1.35912	1.394195	0.771642	0.842344	1.07568	0.968141	0.657451	0.86967	0.77419	0.625554	0.401395	1.015297	1.113323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323031	0.851096	1.385367	0.324188	0.484934	0.326887	0.869989	1.459597	1.382963	0.569712	0.9971	1.461768	1.591363	1.635942	0.633175	0.315409	0.515001	0.735791	0.924958	0.675391	0.36479	0.300712	0.450214	0.271453	0.668567	0.458356	0.37488	0.51457	0.689304	0.702964	0.758719	0.526301	0.12539	0.168002	0.167978	0.756896	0.870233	0.996809	0.297021	0.607427	1.018319	1.029821	0.878252	0.629152	0.48442	0.351723	0.280165	0.385972	0.435158	0.530596	0.627098	0.307648	0.212847	0.353418	0.389768	0.750178	0.547344	0.99271	1.513794	1.518668	1.519201	1.361001	1.280094	0.943121	0.638603	0.535223	0.446646	0.543563	0.63985	1.125015	0.578722	0.76759	0.610073	0.557713	0.432109	0.656152	0.497323	0.51918	0.762507	0.808418	0.801994	1.057371	1.055699	1.280117	1.060133	1.340965	0.949821	0.780016	0.749112	0.750178	0.664885	1.003923	1.27871	0.864855	0.336397	0.534715	0.234476	0.855767	0.414753	0.457914	0.790535	1.142605	1.343997	1.3383	0.771076	0.36435	0.499281
1.611927	2.763757	3.79532	3.220666	2.743071	2.619562	2.487218	1.829434	1.52057	1.582108	1.78268	2.203742	2.253024	1.657889	2.044981	2.19194	1.979917	2.132784	2.22023	2.103938	1.837196	1.379461	1.354268	1.267938	1.178915	1.203817	1.247232	1.225604	1.400556	1.767452	1.742369	1.83076	1.562478	1.911653	2.049784	1.8207	1.862453	1.936877	1.894329	1.591882	1.520676	1.539524	1.418435	1.550351	1.622787	1.512029	1.691209	1.828365	1.733473	1.520707	1.426566	1.333303	1.326454	1.107049	1.347521	1.378984	1.214634	1.270678	1.12011	1.451714	1.075753	1.150303	1.178158	1.219091	1.102846	1.076482	1.017371	1.107606	1.239447	0.612709	1.008453	0.954301	0.765995	0.613947	0.704362	0.899337	0.913792	0.789668	1.030924	0.513816	0.65804	0.679472	0.60573	0.714552	0.846271	0.821603	0.889153	0.899292	0.763263	0.717957	0.943873	0.592156	0.801774	0.739615	0.957603	0.916975	0.650745	0.73789	0.694451	0.58181	0.73087	0.665021	0.459198	0.569347	0.465754	0.557582	0.483677	0.621669	0.579332	1.212736	1.264042	0.982851	1.188075	1.080935	1.091777	0.998353	0.919191	0.985968	0.796973	0.788213	0.99701	1.629631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071293	0.336779	0.848558	0.996695	0.321778	0.442488	0.432967	0.802178	0.878694	1.036577	0.691103	1.032264	0.929121	0.824898	1.049656	0.790297	0.584899	0.386037	0.840445	1.038216	0.90529	0.533566	0.510662	0.679602	0.348874	0.783156	0.423516	0.740655	0.502434	0.736547	0.547022	0.552693	0.555781	0.679541	0.542512	0.462013	0.688389	0.700192	0.583582	0.660207	0.557075	0.728534	0.658743	0.410107	0.435484	0.468858	0.358098	0.263957	0.279795	0.413636	0.513138	0.548047	0.287029	0.37657	0.364506	0.475501	0.583288	0.385683	0.830741	1.139181	0.965697	1.032362	1.071321	1.046718	0.831326	0.682124	0.867972	0.680614	0.802955	0.876932	0.980143	0.703537	0.698151	0.652114	0.610443	0.579876	0.548423	0.643122	0.646449	0.804981	0.832451	0.901916	1.089861	0.932612	1.164942	1.257094	1.479863	1.210547	1.239062	0.987083	0.845044	0.790095	1.186022	1.142226	0.957367	0.766877	0.71011	0.669814	0.944135	0.822606	0.683002	0.982658	1.134745	1.210895	1.311339	1.206079	0.714693	0.741059
1.370133	2.139016	3.220666	3.770554	2.838992	2.710505	2.585122	1.837127	1.429412	1.309802	1.586901	2.289209	2.327546	1.630401	2.177569	2.257528	1.729083	2.180618	2.310445	2.1142	1.861069	1.127273	1.305507	1.160948	1.152382	1.226936	1.094537	0.879269	1.113475	1.798897	2.055782	1.78762	1.159782	1.82144	2.028983	1.952562	1.81777	2.112275	2.024851	1.641675	1.239511	1.5629	1.612701	1.564598	1.560497	1.517546	1.686504	1.98162	1.936587	1.687142	1.512149	1.460606	1.043475	0.924178	1.173399	1.262733	1.132638	1.382432	1.387787	1.473379	1.325244	1.325106	1.453222	1.313276	1.198278	1.228993	1.062324	1.159935	1.303451	0.967901	1.062524	0.967435	0.953771	0.842543	0.8511	0.982417	1.051579	0.906401	0.987061	0.689939	0.614398	0.798661	0.792712	0.624906	0.911943	1.029509	0.846492	0.941931	0.830901	0.941462	1.029153	0.875096	0.797013	0.75167	0.845453	0.765343	0.779946	0.741507	0.481708	0.488708	0.908844	0.970193	0.557461	0.625355	0.656924	0.406284	0.690862	0.7816	0.713294	1.125226	1.224061	1.168274	1.208354	1.040087	0.988439	1.00158	1.064814	1.159365	0.893028	0.781431	1.035009	1.574355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188274	0.717418	0.879371	0.637822	0.647612	0.466435	0.790951	0.681504	1.080971	0.845511	1.069622	0.731025	0.792991	0.850962	0.831015	0.68058	0.827659	0.989837	0.875472	0.774124	0.606858	0.675405	0.71955	0.570259	0.806718	0.720634	0.817107	0.61426	0.646029	0.467479	0.537529	0.550181	0.614453	0.436843	0.568588	0.436941	0.648285	0.657147	0.885959	0.595142	0.631032	0.435213	0.457769	0.476226	0.493395	0.317937	0.263237	0.371574	0.369585	0.495045	0.47488	0.420132	0.313291	0.243948	0.41343	0.389641	0.336302	0.677573	0.833588	0.575519	0.694607	0.860646	0.972499	0.605315	0.86028	0.923238	0.831079	0.789428	0.804723	0.77473	0.697414	0.632386	0.678305	0.564808	0.694837	0.583614	0.720783	0.807272	0.80968	0.823697	1.01444	1.056655	0.831802	1.243209	1.221363	1.395248	1.304072	1.228019	1.179551	0.968233	0.999538	1.129662	0.887372	1.20725	0.733653	0.814057	0.530551	0.909084	0.94309	0.791351	0.988296	1.085329	1.189024	1.196408	1.224655	0.712561	0.723538
1.133979	1.602552	2.743071	2.838992	3.740682	3.335909	2.460034	1.793981	1.253316	1.33886	1.43613	2.112908	2.469538	2.290392	2.431647	2.126968	1.315253	1.887396	2.391112	1.859837	1.744763	0.889124	1.153523	1.056434	1.051087	0.880411	0.720999	0.655462	0.919049	1.550582	1.934629	1.474812	0.738117	1.493945	2.41983	2.019955	1.357707	2.106144	1.858968	1.432522	1.034573	1.413609	1.554074	1.392468	1.29697	1.360871	1.296936	1.988567	1.942574	2.079764	2.008959	1.351006	0.572866	0.554777	0.626017	0.93403	0.842353	1.339812	1.51782	1.209214	1.406951	1.529919	1.381282	1.31535	1.314585	1.265171	1.082034	0.970544	1.077874	1.190492	1.096202	1.380734	0.863829	1.175037	1.188388	1.373389	1.162177	1.150711	0.740003	0.678862	0.632363	0.6727	0.836395	1.030448	0.872068	0.566166	0.698985	0.852615	0.940756	1.064984	0.981883	1.00712	0.749994	0.711757	0.425206	0.86147	1.002861	0.476331	0.689847	0.704059	0.585075	0.770674	0.792182	0.772573	0.915344	0.9457	1.024224	0.910198	0.901572	0.487063	0.971678	1.104472	1.169576	0.890888	1.035982	1.001272	1.08437	1.05473	1.085747	1.090598	0.890828	1.806056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130655	0.361371	0.316527	0.560815	0.568651	0.540281	0.195891	0.576162	0.346929	0.562058	0.915269	0.780494	0.674393	0.295168	0.4804	0.81318	0.641789	0.78891	0.881015	0.724247	0.4486	0.635919	0.750854	0.722885	0.835829	0.581568	0.70245	0.634375	0.526004	0.77698	0.56175	0.326988	0.677596	0.84661	0.721733	0.49904	0.440003	0.533171	0.323473	0.880918	0.64594	0.300695	0.37185	0.4	0.534589	0.3897	0.433034	0.413596	0.24207	0.306578	0.306879	0.361	0.206452	0.432086	0.308761	0.33755	0.36347	0.467632	0.565019	0.473793	0.332521	0.36555	0.84169	0.716374	0.569986	0.817748	0.967307	0.921712	0.961912	0.808752	0.53613	0.962142	0.806092	0.516748	0.278198	0.541104	0.554294	0.627834	0.749089	0.541105	0.666169	0.968109	0.940038	0.807062	0.996736	1.192464	1.234262	1.208483	1.145576	1.137552	1.007504	1.083378	1.115251	0.754146	0.951069	0.959565	0.942545	1.022141	0.899389	1.121747	1.31963	0.982079	1.121925	1.190338	1.056121	1.463359	1.394789	0.516651
1.16375	1.612765	2.619562	2.710505	3.335909	3.785641	2.88488	2.055937	1.332022	1.432388	1.621472	2.272652	2.49348	2.24529	2.500051	2.166665	1.417534	2.01192	2.384527	1.902157	1.792353	0.72841	1.147018	0.983747	1.161655	1.041677	0.939333	0.894819	1.003091	1.692327	2.017027	1.61875	0.875634	1.627545	2.385088	2.06281	1.504149	2.145545	1.918181	1.578318	1.096708	1.494892	1.604486	1.437266	1.470675	1.455488	1.356054	2.029715	2.00957	2.104642	1.972806	1.449613	0.667567	0.642566	0.813718	0.901359	1.098634	1.447586	1.580836	1.296347	1.493885	1.531842	1.510692	1.421718	1.300794	1.247069	1.190186	1.173321	1.204941	1.312752	1.152601	1.314104	0.973258	1.195525	1.298703	1.403828	1.277831	1.159077	1.006295	0.730831	0.729754	0.874167	0.790573	1.040706	1.00447	0.745756	0.841481	1.095098	0.984347	0.973943	1.14468	1.214319	0.951831	0.613179	0.701017	0.87414	0.932931	0.660263	0.602138	0.742991	0.837607	0.852886	0.920857	0.67818	0.884885	0.907227	1.050418	1.0135	1.014002	0.781905	0.966991	1.20448	1.222757	0.924828	1.097544	1.10958	1.165657	1.18748	1.091233	1.097078	0.823733	1.750667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527544	0.61031	0.644628	0.576784	0.723045	0.676143	0.469478	0.839067	0.261912	0.559826	0.9776	0.884347	0.599568	0.441558	0.618712	0.805428	0.80936	0.833559	0.900058	0.664171	0.70364	0.595231	0.832398	0.810255	0.958493	0.712405	0.731413	0.774751	0.787752	0.78428	0.434458	0.80835	0.664479	0.9117	0.89434	0.682445	0.49302	0.565619	0.376172	0.964113	0.733325	0.52226	0.408425	0.448372	0.392869	0.516615	0.360756	0.275864	0.411642	0.515032	0.36075	0.363027	0.568014	0.413678	0.436272	0.392197	0.436215	0.537937	0.379771	0.623753	0.383598	0.482573	0.916485	0.838267	0.521618	1.001833	1.064655	0.995191	0.923184	0.820401	0.640773	0.952125	0.719375	0.583465	0.585226	0.616268	0.551177	0.719185	0.713566	0.766146	0.531752	1.003128	0.784477	0.790292	1.064737	1.274438	1.28978	1.302768	1.285486	1.189696	1.116729	1.106637	0.971164	0.707556	1.09589	1.183542	1.040101	1.103975	0.984215	1.198488	1.393157	1.116727	1.051141	1.221244	0.977718	1.50979	1.409089	0.537785
1.492334	2.210196	2.487218	2.585122	2.460034	2.88488	3.962	3.305603	2.357007	2.208971	2.319419	2.55428	2.441502	1.512302	2.032042	2.308325	2.177565	2.226052	2.040185	2.200628	1.999695	1.753612	1.734528	1.654715	1.464407	1.57922	1.650041	1.679128	1.88158	1.93211	1.797143	2.034272	1.903955	2.088639	1.771355	1.865539	2.039514	1.888129	1.911854	1.797871	1.835612	1.791842	1.673282	1.802513	1.884889	1.801663	1.938496	1.876565	1.594525	1.308606	1.191196	1.635303	1.804191	1.653839	1.802959	1.688382	1.513184	1.298843	1.151485	1.552448	1.170689	1.141691	1.287021	1.348464	1.490162	1.276451	1.300426	1.472388	1.464554	0.665202	1.111494	0.861967	0.843834	0.63593	0.898336	0.878523	0.963497	0.992104	1.220757	0.908034	0.718059	0.613916	0.645703	0.675123	1.059868	1.346895	1.186903	1.100947	0.876776	1.011659	0.98783	0.89744	1.282176	1.283643	1.455667	1.217776	0.632169	0.84283	0.830718	0.67825	1.190258	1.114945	0.653912	0.583154	0.516831	0.508376	0.507677	0.778846	0.673049	1.270888	1.434835	1.141816	1.34835	1.260453	1.210056	1.136565	1.101381	1.039317	1.086161	0.907662	1.151757	1.460152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141009	0.197356	1.124454	1.343178	0.565597	0.682934	0.542339	0.823405	1.288687	1.19406	0.785215	1.095802	1.270581	1.332574	1.36484	0.933756	0.764572	0.657312	1.086218	1.124425	1.057626	0.550588	0.808714	0.813645	0.395429	0.992245	0.794552	0.841948	0.795847	0.966491	0.984854	0.957927	0.716882	0.563227	0.630898	0.667193	0.921814	0.940655	1.026964	0.877112	0.872227	1.106062	1.037174	0.815418	0.689909	0.436337	0.614076	0.512415	0.389748	0.478822	0.769732	0.693392	0.36306	0.530239	0.432298	0.64783	0.831392	0.806214	1.158344	1.425023	1.26704	1.354045	1.348793	1.3104	1.153472	0.835073	0.922245	0.752649	0.797706	1.132231	1.27412	0.844911	1.035368	0.895279	0.741138	0.663304	0.894924	0.839648	0.896352	1.095292	1.134412	1.164538	1.243713	1.29867	1.432357	1.334705	1.476164	1.31018	1.338202	1.276594	1.099053	0.941638	1.332568	1.387623	1.302795	0.792275	0.817729	0.67004	1.080525	0.889942	0.760443	1.341457	1.43853	1.454861	1.554927	1.202024	0.56119	0.868599
1.333025	1.943716	1.829434	1.837127	1.793981	2.055937	3.305603	4.042116	2.958827	2.501436	2.304787	2.339217	1.992273	1.22422	1.738826	1.891526	1.972537	1.899033	1.679247	1.845649	1.958309	1.639046	1.813061	1.659688	1.557576	1.59866	1.649735	1.67218	1.732011	1.556841	1.599582	1.734934	1.770604	1.604667	1.435607	1.47196	1.589038	1.538246	1.499745	1.447603	1.680974	1.685082	1.48789	1.619262	1.774087	1.634661	1.619494	1.3678	1.253652	1.008982	1.024836	1.181316	1.616284	1.646617	1.762603	1.565571	1.296161	1.115024	1.031092	1.183043	1.005012	0.982698	1.021089	1.079664	1.189763	1.114774	0.984475	1.206248	1.190301	0.590159	0.837651	0.522209	0.574051	0.429547	0.633348	0.577962	0.757454	0.869605	0.883369	0.7034	0.5597	0.612689	0.618793	0.403181	0.708094	1.224382	0.971747	1.016199	0.747134	0.602082	0.791683	0.794244	1.035833	1.173535	1.342199	0.855421	0.425371	0.701549	0.82144	0.58124	0.74632	0.816593	0.441898	0.282979	0.455701	0.28199	0.360808	0.693263	0.482493	1.182918	1.238113	0.945418	1.122525	1.124988	1.010169	0.912294	0.77527	0.777607	0.680365	0.769934	1.008817	1.179232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146612	0.192805	0.849915	1.279848	0.418941	0.57551	0.359835	0.700281	1.321873	1.204528	0.798144	0.936024	1.32419	1.174143	1.395414	0.671535	0.456366	0.543973	0.870118	0.894641	0.905213	0.737451	0.734706	0.737416	0.406378	0.729935	0.670644	0.723438	0.697036	0.665114	0.785282	0.841088	0.61191	0.687866	0.564105	0.693491	0.71357	0.725219	0.962211	0.62258	0.712189	1.119261	1.131992	0.921586	0.68332	0.531338	0.474009	0.432205	0.475018	0.41117	0.599991	0.454153	0.473967	0.333844	0.500974	0.635301	0.690483	0.67021	1.118997	1.505515	1.496063	1.496543	1.349656	1.255187	1.112	0.910517	0.820908	0.737462	0.605071	0.996025	1.223496	0.703252	0.769411	0.815191	0.614766	0.647277	0.916145	0.73241	0.838988	0.794213	1.003505	1.049573	1.113595	0.996103	1.223071	1.217502	1.221534	1.115589	1.113941	1.047981	1.12286	0.96381	1.166126	1.189432	1.135151	0.675513	0.683576	0.584433	0.877432	0.889121	0.619508	0.972705	1.283758	1.472886	1.441355	1.00712	0.519987	0.41011
1.391249	1.945729	1.52057	1.429412	1.253316	1.332022	2.357007	2.958827	4.065488	3.163431	2.384933	1.984368	1.674499	0.863189	1.041311	1.614217	2.075523	1.621215	0.988356	1.706114	1.673211	1.827722	1.675444	1.78514	1.534692	1.66984	1.78004	1.913674	1.881053	1.364558	0.864625	1.601084	1.857056	1.685709	0.659977	1.23979	1.526184	0.707896	1.031243	1.45822	1.700843	1.586177	1.273454	1.498237	1.581113	1.556904	1.672724	0.880031	0.58557	0.423273	0.397061	1.035999	1.635574	1.721679	1.736868	1.462607	1.157322	0.707363	0.366148	1.061483	0.590181	0.420185	0.5255	0.979923	0.998727	0.919284	0.759013	1.076021	0.951376	0.367885	0.389506	0.257249	0.474984	0.350259	0.402845	0.406462	0.354751	0.40814	0.947889	0.312648	0.375266	0.454447	0.401738	0.161624	0.712962	1.12707	1.087131	0.814825	0.451327	0.577696	0.730933	0.58586	1.108414	1.27594	1.431003	0.971818	0.408958	0.730666	0.760985	0.643902	0.960733	0.881655	0.236707	0.3283	0.238139	0.392708	0.076843	0.282444	0.294088	1.126898	1.280477	0.668162	0.810661	1.117472	0.930207	0.713586	0.576068	0.720716	0.476154	0.274199	0.949666	1.239605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269089	0.95888	1.355819	0.15742	0.510338	0.313707	0.718144	1.488614	1.217223	0.258349	0.988206	1.411745	1.541174	1.36652	0.490763	0.227038	0.666996	0.836768	1.059381	0.890152	0.303904	0.40212	0.584187	0.256811	0.832233	0.573797	0.515738	0.662323	0.691461	0.907351	0.87894	0.655694	0.404723	0.420795	0.291996	0.928895	0.808555	1.008192	0.510819	0.623193	1.197812	1.296858	1.082768	0.855073	0.534745	0.363881	0.169564	0.473976	0.530444	0.682135	0.644041	0.457798	0.311714	0.436303	0.602593	0.789977	0.408327	1.094469	1.638273	1.640525	1.581514	1.371848	1.228251	1.158062	0.702593	0.522037	0.577692	0.587494	0.89767	1.282052	0.739526	0.754626	0.795583	0.643761	0.584435	0.654144	0.660595	0.559551	0.947477	0.882579	0.901056	1.112203	1.094796	1.226933	1.15174	1.117385	1.064188	0.865974	0.969285	0.886779	0.625198	1.259812	1.386817	1.075656	0.516618	0.208769	0.413603	0.893953	0.367348	0.479581	0.901038	1.070155	1.233478	1.283348	0.640556	0.078935	0.334599
1.398054	2.065324	1.582108	1.309802	1.33886	1.432388	2.208971	2.501436	3.163431	4.086496	3.126951	2.2244	1.729704	0.995405	1.37389	1.628316	2.087511	1.683671	1.213161	1.803264	1.784507	1.895375	1.860038	1.857402	1.686274	1.71505	1.877685	1.973149	1.901919	1.287549	1.023133	1.6193	1.925413	1.710904	0.876378	1.146888	1.605638	0.883791	1.228075	1.472029	1.709236	1.57325	1.361351	1.584601	1.6993	1.570229	1.636106	0.888733	0.731765	0.505932	0.456408	0.905181	1.655071	1.763193	1.76638	1.489046	1.00852	0.720141	0.4661	0.965198	0.635622	0.39699	0.767887	0.798283	0.993348	0.895028	0.855523	1.0319	0.885969	0.156607	0.498488	0.433203	0.464885	0.24517	0.281197	0.453609	0.428095	0.540115	1.005158	0.560804	0.336441	0.352935	0.429543	0.286669	0.685252	0.985773	0.871578	0.783749	0.701547	0.766826	0.751769	0.352703	1.038045	1.357059	1.390157	1.070397	0.528972	0.482133	0.569257	0.645726	0.81609	0.811409	0.395305	0.272479	0.25133	0.239414	0.322242	0.284002	0.371081	1.256676	1.226932	0.590013	0.889621	1.004093	0.949129	0.707064	0.71433	0.735909	0.691423	0.605372	0.902034	1.136343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185087	0.126923	1.04535	1.357399	0.450515	0.405854	0.499211	0.912232	1.492978	1.290502	0.452309	1.068291	1.383769	1.607647	1.507649	0.642049	0.450962	0.591349	0.964193	0.977616	0.855036	0.367381	0.353592	0.767118	0.359874	0.94862	0.571594	0.55843	0.446628	0.651794	0.93182	0.792655	0.593085	0.556281	0.406315	0.490717	0.807695	1.097107	1.103914	0.625732	0.706095	1.194197	1.196756	0.92607	0.657124	0.474177	0.453746	0.474819	0.36108	0.62931	0.666715	0.45832	0.473971	0.360486	0.277664	0.457754	0.730176	0.755493	1.112611	1.691568	1.619125	1.631634	1.44071	1.321075	0.952908	0.719894	0.457104	0.37191	0.471589	0.851308	1.214072	0.646021	0.837091	0.497869	0.497576	0.274744	0.6153	0.61032	0.688138	0.760104	0.962192	0.94779	1.035002	1.012753	1.151892	1.10022	1.042795	0.950067	0.924102	0.797917	0.728062	0.592593	1.096498	1.259632	0.977348	0.41307	0.337143	0.362242	0.748467	0.484708	0.498096	0.837095	1.078196	1.37922	1.309673	0.695106	0.275469	0.27475
