0	0	7057.0
0	1000000	2741.0
1000000	1000000	34872.0
0	2000000	276.0
1000000	2000000	3037.0
2000000	2000000	21596.0
0	3000000	162.0
1000000	3000000	1234.0
2000000	3000000	5667.0
3000000	3000000	22013.0
0	4000000	68.0
1000000	4000000	534.0
2000000	4000000	2774.0
3000000	4000000	5039.0
4000000	4000000	31975.0
0	5000000	83.0
1000000	5000000	498.0
2000000	5000000	2174.0
3000000	5000000	2980.0
4000000	5000000	10554.0
5000000	5000000	33552.0
0	6000000	198.0
1000000	6000000	1013.0
2000000	6000000	1201.0
3000000	6000000	1786.0
4000000	6000000	1507.0
5000000	6000000	4612.0
6000000	6000000	54176.0
0	7000000	89.0
1000000	7000000	402.0
2000000	7000000	901.0
3000000	7000000	1010.0
4000000	7000000	1607.0
5000000	7000000	2678.0
6000000	7000000	9649.0
7000000	7000000	42645.0
0	8000000	115.0
1000000	8000000	441.0
2000000	8000000	297.0
3000000	8000000	361.0
4000000	8000000	330.0
5000000	8000000	388.0
6000000	8000000	2496.0
7000000	8000000	6231.0
8000000	8000000	86082.0
0	9000000	132.0
1000000	9000000	480.0
2000000	9000000	261.0
3000000	9000000	259.0
4000000	9000000	179.0
5000000	9000000	236.0
6000000	9000000	1208.0
7000000	9000000	1376.0
8000000	9000000	11261.0
9000000	9000000	75898.0
0	10000000	106.0
1000000	10000000	381.0
2000000	10000000	247.0
3000000	10000000	267.0
4000000	10000000	243.0
5000000	10000000	347.0
6000000	10000000	1098.0
7000000	10000000	1153.0
8000000	10000000	2514.0
9000000	10000000	14513.0
10000000	10000000	67363.0
0	11000000	102.0
1000000	11000000	488.0
2000000	11000000	473.0
3000000	11000000	464.0
4000000	11000000	378.0
5000000	11000000	517.0
6000000	11000000	1393.0
7000000	11000000	1409.0
8000000	11000000	1696.0
9000000	11000000	3094.0
10000000	11000000	11776.0
11000000	11000000	64301.0
0	12000000	86.0
1000000	12000000	363.0
2000000	12000000	461.0
3000000	12000000	557.0
4000000	12000000	750.0
5000000	12000000	926.0
