0	0	9003.0
0	1000000	3218.0
1000000	1000000	36393.0
0	2000000	132.0
1000000	2000000	2817.0
2000000	2000000	31701.0
0	3000000	64.0
1000000	3000000	554.0
2000000	3000000	8321.0
3000000	3000000	29943.0
0	4000000	32.0
1000000	4000000	156.0
2000000	4000000	2622.0
3000000	4000000	3333.0
4000000	4000000	27912.0
0	5000000	35.0
1000000	5000000	153.0
2000000	5000000	1971.0
3000000	5000000	2466.0
4000000	5000000	11569.0
5000000	5000000	30899.0
0	6000000	137.0
1000000	6000000	739.0
2000000	6000000	1471.0
3000000	6000000	1800.0
4000000	6000000	1270.0
5000000	6000000	3704.0
6000000	6000000	45415.0
0	7000000	87.0
1000000	7000000	436.0
2000000	7000000	316.0
3000000	7000000	307.0
4000000	7000000	279.0
5000000	7000000	481.0
6000000	7000000	10749.0
7000000	7000000	55059.0
0	8000000	103.0
1000000	8000000	432.0
2000000	8000000	160.0
3000000	8000000	94.0
4000000	8000000	55.0
5000000	8000000	73.0
6000000	8000000	1040.0
7000000	8000000	4487.0
8000000	8000000	56823.0
0	9000000	106.0
1000000	9000000	555.0
2000000	9000000	183.0
3000000	9000000	91.0
4000000	9000000	63.0
5000000	9000000	86.0
6000000	9000000	761.0
7000000	9000000	1370.0
8000000	9000000	7547.0
9000000	9000000	59515.0
0	10000000	92.0
1000000	10000000	504.0
2000000	10000000	295.0
3000000	10000000	183.0
4000000	10000000	123.0
5000000	10000000	142.0
6000000	10000000	967.0
7000000	10000000	939.0
8000000	10000000	1083.0
9000000	10000000	7124.0
10000000	10000000	51132.0
0	11000000	95.0
1000000	11000000	516.0
2000000	11000000	772.0
3000000	11000000	933.0
4000000	11000000	645.0
5000000	11000000	899.0
6000000	11000000	1704.0
7000000	11000000	1022.0
8000000	11000000	443.0
9000000	11000000	752.0
10000000	11000000	6504.0
11000000	11000000	47050.0
0	12000000	75.0
1000000	12000000	349.0
2000000	12000000	930.0
3000000	12000000	1018.0
4000000	12000000	1415.0
5000000	12000000	1542.0
6000000	12000000	1500.0
7000000	12000000	439.0
8000000	12000000	229.0
9000000	12000000	241.0
10000000	12000000	607.0
11000000	12000000	5255.0
12000000	12000000	43811.0
0	13000000	2.0
1000000	13000000	28.0
2000000	13000000	246.0
3000000	13000000	231.0
4000000	13000000	973.0
5000000	13000000	878.0
6000000	13000000	142.0
7000000	13000000	74.0
8000000	13000000	16.0
9000000	13000000	24.0
10000000	13000000	45.0
11000000	13000000	245.0
12000000	13000000	1606.0
13000000	13000000	5242.0
0	14000000	17.0
1000000	14000000	89.0
2000000	14000000	554.0
3000000	14000000	770.0
4000000	14000000	1675.0
5000000	14000000	1657.0
6000000	14000000	511.0
7000000	14000000	258.0
8000000	14000000	49.0
9000000	14000000	82.0
10000000	14000000	150.0
11000000	14000000	807.0
12000000	14000000	2957.0
13000000	14000000	3823.0
14000000	14000000	32881.0
0	15000000	81.0
1000000	15000000	304.0
2000000	15000000	799.0
3000000	15000000	941.0
4000000	15000000	695.0
5000000	15000000	783.0
6000000	15000000	1023.0
7000000	15000000	370.0
8000000	15000000	198.0
9000000	15000000	207.0
10000000	15000000	379.0
11000000	15000000	1148.0
12000000	15000000	2718.0
13000000	15000000	795.0
14000000	15000000	10716.0
15000000	15000000	52031.0
0	16000000	149.0
1000000	16000000	802.0
2000000	16000000	472.0
3000000	16000000	271.0
4000000	16000000	110.0
5000000	16000000	140.0
6000000	16000000	884.0
7000000	16000000	457.0
8000000	16000000	572.0
9000000	16000000	598.0
10000000	16000000	743.0
11000000	16000000	1010.0
12000000	16000000	943.0
13000000	16000000	52.0
14000000	16000000	321.0
15000000	16000000	5092.0
16000000	16000000	57723.0
0	17000000	64.0
1000000	17000000	413.0
2000000	17000000	696.0
3000000	17000000	768.0
4000000	17000000	381.0
5000000	17000000	514.0
6000000	17000000	975.0
7000000	17000000	407.0
8000000	17000000	205.0
9000000	17000000	237.0
10000000	17000000	459.0
11000000	17000000	1144.0
12000000	17000000	1178.0
13000000	17000000	167.0
14000000	17000000	840.0
15000000	17000000	1911.0
16000000	17000000	8484.0
17000000	17000000	47914.0
0	18000000	33.0
1000000	18000000	143.0
2000000	18000000	882.0
3000000	18000000	1119.0
4000000	18000000	1462.0
5000000	18000000	1480.0
6000000	18000000	560.0
7000000	18000000	246.0
8000000	18000000	49.0
9000000	18000000	71.0
10000000	18000000	170.0
11000000	18000000	830.0
12000000	18000000	1046.0
13000000	18000000	501.0
14000000	18000000	1760.0
15000000	18000000	1275.0
16000000	18000000	372.0
17000000	18000000	6671.0
18000000	18000000	40177.0
0	19000000	88.0
1000000	19000000	378.0
2000000	19000000	644.0
3000000	19000000	665.0
4000000	19000000	360.0
5000000	19000000	398.0
6000000	19000000	863.0
7000000	19000000	348.0
8000000	19000000	249.0
9000000	19000000	313.0
10000000	19000000	435.0
11000000	19000000	965.0
12000000	19000000	924.0
13000000	19000000	91.0
14000000	19000000	531.0
15000000	19000000	1119.0
16000000	19000000	1152.0
17000000	19000000	2938.0
18000000	19000000	5716.0
19000000	19000000	57249.0
0	20000000	75.0
1000000	20000000	275.0
2000000	20000000	341.0
3000000	20000000	360.0
4000000	20000000	275.0
5000000	20000000	307.0
6000000	20000000	504.0
7000000	20000000	463.0
8000000	20000000	231.0
9000000	20000000	299.0
10000000	20000000	405.0
11000000	20000000	632.0
12000000	20000000	456.0
13000000	20000000	108.0
14000000	20000000	399.0
15000000	20000000	572.0
16000000	20000000	599.0
17000000	20000000	1139.0
18000000	20000000	1486.0
19000000	20000000	5624.0
20000000	20000000	54324.0
0	21000000	75.0
1000000	21000000	362.0
2000000	21000000	132.0
3000000	21000000	66.0
4000000	21000000	35.0
5000000	21000000	23.0
6000000	21000000	280.0
7000000	21000000	234.0
8000000	21000000	331.0
9000000	21000000	390.0
10000000	21000000	343.0
11000000	21000000	245.0
12000000	21000000	168.0
13000000	21000000	9.0
14000000	21000000	60.0
15000000	21000000	201.0
16000000	21000000	847.0
17000000	21000000	485.0
18000000	21000000	110.0
19000000	21000000	843.0
20000000	21000000	4462.0
21000000	21000000	54522.0
0	22000000	70.0
1000000	22000000	295.0
2000000	22000000	126.0
3000000	22000000	113.0
4000000	22000000	72.0
5000000	22000000	71.0
6000000	22000000	268.0
7000000	22000000	322.0
8000000	22000000	243.0
9000000	22000000	357.0
10000000	22000000	341.0
11000000	22000000	320.0
12000000	22000000	135.0
13000000	22000000	17.0
14000000	22000000	99.0
15000000	22000000	174.0
16000000	22000000	362.0
17000000	22000000	336.0
18000000	22000000	292.0
19000000	22000000	573.0
20000000	22000000	1435.0
21000000	22000000	5809.0
22000000	22000000	54577.0
0	23000000	76.0
1000000	23000000	273.0
2000000	23000000	99.0
3000000	23000000	73.0
4000000	23000000	55.0
5000000	23000000	46.0
6000000	23000000	222.0
7000000	23000000	225.0
8000000	23000000	305.0
9000000	23000000	355.0
10000000	23000000	281.0
11000000	23000000	236.0
12000000	23000000	125.0
13000000	23000000	15.0
14000000	23000000	62.0
15000000	23000000	151.0
16000000	23000000	369.0
17000000	23000000	305.0
18000000	23000000	149.0
19000000	23000000	431.0
20000000	23000000	656.0
21000000	23000000	1326.0
22000000	23000000	8995.0
23000000	23000000	60125.0
0	24000000	57.0
1000000	24000000	188.0
2000000	24000000	77.0
3000000	24000000	71.0
4000000	24000000	53.0
5000000	24000000	71.0
6000000	24000000	148.0
7000000	24000000	190.0
8000000	24000000	168.0
9000000	24000000	240.0
10000000	24000000	219.0
11000000	24000000	235.0
12000000	24000000	108.0
13000000	24000000	19.0
14000000	24000000	106.0
15000000	24000000	155.0
16000000	24000000	272.0
17000000	24000000	237.0
18000000	24000000	163.0
19000000	24000000	328.0
20000000	24000000	534.0
21000000	24000000	530.0
22000000	24000000	1511.0
23000000	24000000	5557.0
24000000	24000000	46082.0
0	25000000	50.0
1000000	25000000	176.0
2000000	25000000	82.0
3000000	25000000	84.0
4000000	25000000	33.0
5000000	25000000	52.0
6000000	25000000	192.0
7000000	25000000	211.0
8000000	25000000	230.0
9000000	25000000	256.0
10000000	25000000	227.0
11000000	25000000	189.0
12000000	25000000	117.0
13000000	25000000	20.0
14000000	25000000	63.0
15000000	25000000	142.0
16000000	25000000	264.0
17000000	25000000	230.0
18000000	25000000	151.0
19000000	25000000	333.0
20000000	25000000	439.0
21000000	25000000	517.0
22000000	25000000	887.0
23000000	25000000	1208.0
24000000	25000000	7292.0
25000000	25000000	47967.0
0	26000000	86.0
1000000	26000000	267.0
2000000	26000000	94.0
3000000	26000000	62.0
4000000	26000000	21.0
5000000	26000000	40.0
6000000	26000000	222.0
7000000	26000000	237.0
8000000	26000000	298.0
9000000	26000000	384.0
10000000	26000000	319.0
11000000	26000000	238.0
12000000	26000000	98.0
13000000	26000000	16.0
14000000	26000000	69.0
15000000	26000000	146.0
16000000	26000000	413.0
17000000	26000000	267.0
18000000	26000000	123.0
19000000	26000000	302.0
20000000	26000000	480.0
21000000	26000000	536.0
22000000	26000000	953.0
23000000	26000000	1063.0
24000000	26000000	1719.0
25000000	26000000	10230.0
26000000	26000000	55200.0
0	27000000	86.0
1000000	27000000	356.0
2000000	27000000	85.0
3000000	27000000	32.0
4000000	27000000	16.0
5000000	27000000	33.0
6000000	27000000	225.0
7000000	27000000	265.0
8000000	27000000	410.0
9000000	27000000	482.0
10000000	27000000	308.0
11000000	27000000	200.0
12000000	27000000	100.0
13000000	27000000	9.0
14000000	27000000	37.0
15000000	27000000	125.0
16000000	27000000	435.0
17000000	27000000	231.0
18000000	27000000	59.0
19000000	27000000	307.0
20000000	27000000	367.0
21000000	27000000	530.0
22000000	27000000	561.0
23000000	27000000	784.0
24000000	27000000	681.0
25000000	27000000	941.0
26000000	27000000	7592.0
27000000	27000000	57432.0
0	28000000	85.0
1000000	28000000	433.0
2000000	28000000	135.0
3000000	28000000	65.0
4000000	28000000	33.0
5000000	28000000	42.0
6000000	28000000	364.0
7000000	28000000	278.0
8000000	28000000	381.0
9000000	28000000	404.0
10000000	28000000	410.0
11000000	28000000	317.0
12000000	28000000	253.0
13000000	28000000	11.0
14000000	28000000	51.0
15000000	28000000	272.0
16000000	28000000	741.0
17000000	28000000	368.0
18000000	28000000	78.0
19000000	28000000	472.0
20000000	28000000	422.0
21000000	28000000	597.0
22000000	28000000	443.0
23000000	28000000	526.0
24000000	28000000	409.0
25000000	28000000	495.0
26000000	28000000	914.0
27000000	28000000	5370.0
28000000	28000000	47864.0
0	29000000	39.0
1000000	29000000	147.0
2000000	29000000	292.0
3000000	29000000	302.0
4000000	29000000	182.0
5000000	29000000	235.0
6000000	29000000	414.0
7000000	29000000	167.0
8000000	29000000	110.0
9000000	29000000	100.0
10000000	29000000	183.0
11000000	29000000	412.0
12000000	29000000	438.0
13000000	29000000	60.0
14000000	29000000	365.0
15000000	29000000	580.0
16000000	29000000	351.0
17000000	29000000	502.0
18000000	29000000	491.0
19000000	29000000	573.0
20000000	29000000	450.0
21000000	29000000	174.0
22000000	29000000	210.0
23000000	29000000	196.0
24000000	29000000	218.0
25000000	29000000	212.0
26000000	29000000	275.0
27000000	29000000	266.0
28000000	29000000	3911.0
29000000	29000000	37702.0
0	30000000	10.0
1000000	30000000	73.0
2000000	30000000	271.0
3000000	30000000	551.0
4000000	30000000	419.0
5000000	30000000	510.0
6000000	30000000	300.0
7000000	30000000	191.0
8000000	30000000	35.0
9000000	30000000	54.0
10000000	30000000	108.0
11000000	30000000	478.0
12000000	30000000	457.0
13000000	30000000	148.0
14000000	30000000	655.0
15000000	30000000	565.0
16000000	30000000	122.0
17000000	30000000	537.0
18000000	30000000	1147.0
19000000	30000000	487.0
20000000	30000000	571.0
21000000	30000000	84.0
22000000	30000000	211.0
23000000	30000000	100.0
24000000	30000000	215.0
25000000	30000000	184.0
26000000	30000000	155.0
27000000	30000000	128.0
28000000	30000000	261.0
29000000	30000000	11418.0
30000000	30000000	41322.0
0	31000000	47.0
1000000	31000000	296.0
2000000	31000000	334.0
3000000	31000000	303.0
4000000	31000000	154.0
5000000	31000000	210.0
6000000	31000000	531.0
7000000	31000000	256.0
8000000	31000000	186.0
9000000	31000000	197.0
10000000	31000000	299.0
11000000	31000000	422.0
12000000	31000000	489.0
13000000	31000000	57.0
14000000	31000000	278.0
15000000	31000000	607.0
16000000	31000000	570.0
17000000	31000000	573.0
18000000	31000000	402.0
19000000	31000000	635.0
20000000	31000000	502.0
21000000	31000000	311.0
22000000	31000000	277.0
23000000	31000000	256.0
24000000	31000000	278.0
25000000	31000000	279.0
26000000	31000000	337.0
27000000	31000000	418.0
28000000	31000000	1549.0
29000000	31000000	4529.0
30000000	31000000	6682.0
31000000	31000000	47668.0
0	32000000	109.0
1000000	32000000	507.0
2000000	32000000	189.0
3000000	32000000	80.0
4000000	32000000	29.0
