0	0	921.0
0	1000000	370.0
1000000	1000000	3691.0
0	2000000	18.0
1000000	2000000	344.0
2000000	2000000	3177.0
0	3000000	5.0
1000000	3000000	76.0
2000000	3000000	946.0
3000000	3000000	3329.0
0	4000000	5.0
1000000	4000000	21.0
2000000	4000000	308.0
3000000	4000000	488.0
4000000	4000000	3212.0
0	5000000	8.0
1000000	5000000	19.0
2000000	5000000	278.0
3000000	5000000	320.0
4000000	5000000	1432.0
5000000	5000000	3491.0
0	6000000	11.0
1000000	6000000	103.0
2000000	6000000	179.0
3000000	6000000	252.0
4000000	6000000	197.0
5000000	6000000	519.0
6000000	6000000	5363.0
0	7000000	17.0
1000000	7000000	69.0
2000000	7000000	53.0
3000000	7000000	46.0
4000000	7000000	42.0
5000000	7000000	60.0
6000000	7000000	1511.0
7000000	7000000	6776.0
0	8000000	10.0
1000000	8000000	65.0
2000000	8000000	24.0
3000000	8000000	14.0
4000000	8000000	7.0
5000000	8000000	12.0
6000000	8000000	151.0
7000000	8000000	639.0
8000000	8000000	6500.0
0	9000000	18.0
1000000	9000000	78.0
2000000	9000000	25.0
3000000	9000000	8.0
4000000	9000000	9.0
5000000	9000000	14.0
6000000	9000000	102.0
7000000	9000000	183.0
8000000	9000000	1037.0
9000000	9000000	7422.0
0	10000000	14.0
1000000	10000000	78.0
2000000	10000000	35.0
3000000	10000000	25.0
4000000	10000000	17.0
5000000	10000000	17.0
6000000	10000000	131.0
7000000	10000000	155.0
8000000	10000000	161.0
9000000	10000000	987.0
10000000	10000000	5929.0
0	11000000	10.0
1000000	11000000	61.0
2000000	11000000	109.0
3000000	11000000	106.0
4000000	11000000	90.0
5000000	11000000	116.0
6000000	11000000	233.0
7000000	11000000	177.0
8000000	11000000	77.0
9000000	11000000	109.0
10000000	11000000	914.0
11000000	11000000	5694.0
0	12000000	12.0
1000000	12000000	49.0
2000000	12000000	138.0
3000000	12000000	159.0
4000000	12000000	211.0
5000000	12000000	218.0
6000000	12000000	218.0
7000000	12000000	69.0
8000000	12000000	30.0
9000000	12000000	41.0
10000000	12000000	85.0
11000000	12000000	736.0
12000000	12000000	5154.0
1000000	13000000	4.0
2000000	13000000	36.0
3000000	13000000	25.0
4000000	13000000	126.0
5000000	13000000	123.0
6000000	13000000	10.0
7000000	13000000	11.0
8000000	13000000	2.0
9000000	13000000	10.0
10000000	13000000	8.0
11000000	13000000	33.0
12000000	13000000	192.0
13000000	13000000	565.0
0	14000000	5.0
1000000	14000000	13.0
2000000	14000000	76.0
3000000	14000000	98.0
4000000	14000000	227.0
5000000	14000000	212.0
6000000	14000000	69.0
7000000	14000000	32.0
8000000	14000000	13.0
9000000	14000000	14.0
10000000	14000000	22.0
11000000	14000000	129.0
12000000	14000000	392.0
13000000	14000000	461.0
14000000	14000000	3703.0
0	15000000	12.0
1000000	15000000	27.0
2000000	15000000	111.0
3000000	15000000	118.0
4000000	15000000	114.0
5000000	15000000	110.0
6000000	15000000	169.0
7000000	15000000	63.0
8000000	15000000	35.0
9000000	15000000	32.0
10000000	15000000	63.0
11000000	15000000	173.0
12000000	15000000	426.0
13000000	15000000	123.0
14000000	15000000	1458.0
15000000	15000000	6458.0
0	16000000	19.0
1000000	16000000	126.0
2000000	16000000	72.0
3000000	16000000	43.0
4000000	16000000	22.0
5000000	16000000	25.0
6000000	16000000	141.0
7000000	16000000	76.0
8000000	16000000	96.0
9000000	16000000	99.0
10000000	16000000	113.0
11000000	16000000	156.0
12000000	16000000	131.0
13000000	16000000	7.0
14000000	16000000	54.0
15000000	16000000	727.0
16000000	16000000	7071.0
0	17000000	18.0
1000000	17000000	66.0
2000000	17000000	83.0
3000000	17000000	111.0
4000000	17000000	59.0
5000000	17000000	83.0
6000000	17000000	150.0
7000000	17000000	59.0
8000000	17000000	31.0
9000000	17000000	40.0
10000000	17000000	70.0
11000000	17000000	166.0
12000000	17000000	192.0
13000000	17000000	30.0
14000000	17000000	128.0
15000000	17000000	271.0
16000000	17000000	1109.0
17000000	17000000	5958.0
0	18000000	4.0
1000000	18000000	16.0
2000000	18000000	97.0
3000000	18000000	145.0
4000000	18000000	198.0
5000000	18000000	222.0
6000000	18000000	100.0
7000000	18000000	43.0
8000000	18000000	11.0
9000000	18000000	12.0
10000000	18000000	23.0
11000000	18000000	111.0
12000000	18000000	132.0
13000000	18000000	81.0
14000000	18000000	222.0
15000000	18000000	186.0
16000000	18000000	78.0
17000000	18000000	936.0
18000000	18000000	4881.0
0	19000000	19.0
1000000	19000000	63.0
2000000	19000000	83.0
3000000	19000000	97.0
4000000	19000000	68.0
5000000	19000000	41.0
6000000	19000000	110.0
7000000	19000000	43.0
8000000	19000000	41.0
9000000	19000000	41.0
10000000	19000000	59.0
11000000	19000000	149.0
12000000	19000000	138.0
13000000	19000000	18.0
14000000	19000000	67.0
15000000	19000000	178.0
16000000	19000000	177.0
17000000	19000000	435.0
18000000	19000000	850.0
19000000	19000000	7047.0
0	20000000	13.0
1000000	20000000	49.0
2000000	20000000	41.0
3000000	20000000	59.0
4000000	20000000	35.0
5000000	20000000	44.0
6000000	20000000	76.0
7000000	20000000	66.0
8000000	20000000	36.0
9000000	20000000	49.0
10000000	20000000	51.0
11000000	20000000	87.0
12000000	20000000	82.0
13000000	20000000	16.0
14000000	20000000	60.0
15000000	20000000	88.0
16000000	20000000	86.0
17000000	20000000	164.0
18000000	20000000	199.0
19000000	20000000	896.0
20000000	20000000	6822.0
0	21000000	10.0
1000000	21000000	37.0
2000000	21000000	23.0
