0	0	20418.0
0	1000000	11001.0
1000000	1000000	94222.0
0	2000000	1269.0
1000000	2000000	14769.0
2000000	2000000	91905.0
0	3000000	608.0
1000000	3000000	3848.0
2000000	3000000	24607.0
3000000	3000000	90251.0
0	4000000	234.0
1000000	4000000	1220.0
2000000	4000000	5577.0
3000000	4000000	17528.0
4000000	4000000	79994.0
0	5000000	234.0
1000000	5000000	989.0
2000000	5000000	4280.0
3000000	5000000	8150.0
4000000	5000000	30049.0
5000000	5000000	83009.0
0	6000000	515.0
1000000	6000000	2687.0
2000000	6000000	3883.0
3000000	6000000	7928.0
4000000	6000000	5949.0
5000000	6000000	18215.0
6000000	6000000	132818.0
0	7000000	247.0
1000000	7000000	1110.0
2000000	7000000	2437.0
3000000	7000000	3107.0
4000000	7000000	3991.0
5000000	7000000	5795.0
6000000	7000000	29159.0
7000000	7000000	101106.0
0	8000000	376.0
1000000	8000000	1239.0
2000000	8000000	1362.0
3000000	8000000	1489.0
4000000	8000000	1167.0
5000000	8000000	1420.0
6000000	8000000	6869.0
7000000	8000000	19679.0
8000000	8000000	109813.0
0	9000000	367.0
1000000	9000000	1357.0
2000000	9000000	1223.0
3000000	9000000	1247.0
4000000	9000000	926.0
5000000	9000000	1159.0
6000000	9000000	3484.0
7000000	9000000	4959.0
8000000	9000000	23322.0
9000000	9000000	131430.0
0	10000000	279.0
1000000	10000000	1056.0
2000000	10000000	867.0
3000000	10000000	863.0
4000000	10000000	679.0
5000000	10000000	855.0
6000000	10000000	2371.0
7000000	10000000	2143.0
8000000	10000000	4745.0
9000000	10000000	28257.0
10000000	10000000	119975.0
0	11000000	335.0
1000000	11000000	1247.0
2000000	11000000	1015.0
3000000	11000000	977.0
4000000	11000000	698.0
5000000	11000000	826.0
6000000	11000000	2055.0
7000000	11000000	1848.0
8000000	11000000	2678.0
9000000	11000000	6336.0
10000000	11000000	25082.0
11000000	11000000	144859.0
0	12000000	256.0
1000000	12000000	995.0
2000000	12000000	967.0
3000000	12000000	1025.0
4000000	12000000	870.0
